county_fips,name,population,median_income,median_age,median_home_value,pct_poverty,pct_black,pct_hispanic,pct_renter
02195,"Petersburg Borough, Alaska",3374,77826,50.1,279800,4.6,1.16,9.07,26.63
02198,"Prince of Wales-Hyder Census Area, Alaska",5799,61779,43.1,220800,15.31,0.38,4.07,27.38
02220,"Sitka City and Borough, Alaska",8462,95261,39.5,424700,6.9,0.69,7.4,35.5
02230,"Skagway Municipality, Alaska",1303,79583,38.6,434300,6.22,3.07,2.46,34.39
02240,"Southeast Fairbanks Census Area, Alaska",6888,75378,36.9,222200,13.17,0.89,7.13,24.99
02275,"Wrangell City and Borough, Alaska",2134,61000,48.9,273800,10.09,0.05,5.76,34.81
02282,"Yakutat City and Borough, Alaska",564,76875,41.3,152100,9.98,2.13,6.56,44.16
02290,"Yukon-Koyukuk Census Area, Alaska",5355,47826,35.8,86600,22.91,0.19,2.67,27.62
04001,"Apache County, Arizona",66054,37483,35.6,62400,32.54,0.89,7.02,19.95
04003,"Cochise County, Arizona",125504,58421,41.4,183000,14.7,3.98,35.7,29.79
04005,"Coconino County, Arizona",144705,67266,31.7,379400,16.88,1.53,14.73,40.94
04007,"Gila County, Arizona",53419,55242,50.6,222500,18.99,0.73,19.24,24.37
04009,"Graham County, Arizona",38453,64089,34.1,178300,17.67,1.97,33.51,26.58
04011,"Greenlee County, Arizona",9483,73756,35.5,93900,12.81,1.8,48.27,43.8
04012,"La Paz County, Arizona",16681,46634,57.3,117500,20.99,0.56,28.17,31.64
04013,"Maricopa County, Arizona",4430871,80675,37.1,371400,11.53,5.7,31.66,35.69
04015,"Mohave County, Arizona",214229,53592,52.9,233700,16.01,1.13,17.37,27.43
04017,"Navajo County, Arizona",107110,50335,38.7,165600,25.48,1.11,11.88,27.69
04019,"Pima County, Arizona",1042393,64323,39.0,258300,14.95,3.46,38.09,35.86
04021,"Pinal County, Arizona",433338,73313,39.8,268900,11.3,4.58,31.23,20.35
04023,"Santa Cruz County, Arizona",47838,51885,37.3,196700,20.21,0.3,83.06,32.8
04025,"Yavapai County, Arizona",237830,62430,54.5,354300,12.32,0.65,15.17,26.89
04027,"Yuma County, Arizona",204374,56439,35.3,173500,17.53,1.94,65.26,30.94
05001,"Arkansas County, Arkansas",17024,58695,41.4,125900,16.84,25.72,3.81,33.76
05003,"Ashley County, Arkansas",19018,44804,43.1,86600,23.27,24.84,6.12,25.67
05005,"Baxter County, Arkansas",41801,47403,52.1,155600,13.53,0.24,2.67,25.65
05007,"Benton County, Arkansas",286528,85269,35.7,254000,7.88,1.88,17.35,32.16
05009,"Boone County, Arkansas",37662,52275,41.9,158100,13.16,0.33,2.89,29.87
05011,"Bradley County, Arkansas",10461,43688,40.2,87900,15.15,26.02,16.0,35.07
05013,"Calhoun County, Arkansas",4773,60237,44.2,82700,12.49,20.83,4.88,13.55
05015,"Carroll County, Arkansas",28362,56826,44.6,169700,15.44,0.36,15.57,23.55
05017,"Chicot County, Arkansas",10234,36593,43.2,88100,27.44,53.58,6.14,32.06
05019,"Clark County, Arkansas",21469,48071,31.7,143300,19.99,24.02,5.09,37.6
05021,"Clay County, Arkansas",14537,44685,42.7,85800,19.42,0.67,0.8,26.52
05023,"Cleburne County, Arkansas",24948,52780,49.5,162200,14.12,0.38,2.73,21.33
05025,"Cleveland County, Arkansas",7548,48913,42.5,109200,13.56,13.14,0.0,16.41
05027,"Columbia County, Arkansas",22707,47441,35.1,123200,22.52,35.59,3.0,27.68
05029,"Conway County, Arkansas",20782,50282,42.2,129600,20.89,11.02,4.38,31.82
05031,"Craighead County, Arkansas",111038,55169,34.4,182600,19.12,16.24,5.47,40.31
05033,"Crawford County, Arkansas",60593,56702,39.2,154900,17.85,1.27,8.51,24.46
05035,"Crittenden County, Arkansas",47945,51860,35.8,147300,19.7,50.07,2.97,43.82
05037,"Cross County, Arkansas",16827,48129,40.7,97500,20.21,19.53,2.13,33.76
05039,"Dallas County, Arkansas",6472,40085,45.8,94300,11.91,44.13,1.27,28.44
05041,"Desha County, Arkansas",11285,38067,40.7,88300,27.23,47.64,6.75,37.5
05043,"Drew County, Arkansas",17309,44968,37.5,123900,21.36,26.89,4.03,32.89
05045,"Faulkner County, Arkansas",124611,61273,33.8,195800,15.51,11.42,4.4,37.69
05047,"Franklin County, Arkansas",17160,47695,42.5,117500,20.22,0.56,3.61,26.32
05049,"Fulton County, Arkansas",12183,38917,47.4,100000,15.33,0.19,0.57,15.48
05051,"Garland County, Arkansas",100021,54229,45.4,166600,16.86,7.92,6.2,31.72
05053,"Grant County, Arkansas",18022,68598,40.2,141400,13.55,2.57,3.21,19.69
05055,"Greene County, Arkansas",45954,54879,37.8,157400,17.56,2.49,3.12,35.62
05057,"Hempstead County, Arkansas",20037,45049,40.4,104700,22.99,30.97,13.58,32.33
05059,"Hot Spring County, Arkansas",33129,50260,42.6,119600,19.74,11.48,3.77,21.34
05061,"Howard County, Arkansas",12779,44824,39.7,125300,18.31,21.68,13.37,27.41
05063,"Independence County, Arkansas",37910,52361,39.1,111300,19.34,1.92,7.11,30.6
05065,"Izard County, Arkansas",13748,46159,47.7,110600,19.74,1.81,2.69,22.74
05067,"Jackson County, Arkansas",16784,41929,40.2,85700,20.44,12.16,3.18,33.37
05069,"Jefferson County, Arkansas",66934,46855,39.5,105300,19.5,55.97,2.38,36.69
05071,"Johnson County, Arkansas",25925,42470,39.0,119800,21.16,1.61,14.41,29.62
05073,"Lafayette County, Arkansas",6277,40262,48.3,70900,21.61,33.44,3.52,23.05
05075,"Lawrence County, Arkansas",16258,43606,39.8,84300,17.78,1.4,1.77,32.79
05077,"Lee County, Arkansas",8666,33801,41.6,80600,27.62,55.31,2.92,38.09
05079,"Lincoln County, Arkansas",13016,50526,40.6,112500,17.68,29.84,4.46,21.4
05081,"Little River County, Arkansas",12024,58627,42.3,108200,11.85,18.61,4.01,16.12
05083,"Logan County, Arkansas",21247,51131,43.5,121600,14.53,1.58,3.16,25.89
05085,"Lonoke County, Arkansas",74292,68078,37.0,169600,11.84,5.53,4.83,27.57
05087,"Madison County, Arkansas",16737,51514,41.1,148300,16.45,0.05,6.31,20.21
05089,"Marion County, Arkansas",16905,42891,51.7,147100,17.77,0.52,2.51,17.84
05091,"Miller County, Arkansas",42682,47613,39.9,137700,20.53,25.19,3.76,33.7
05093,"Mississippi County, Arkansas",40361,50012,37.0,110000,21.87,34.78,4.73,39.84
05095,"Monroe County, Arkansas",6787,41786,45.8,84600,23.81,43.52,0.0,36.45
05097,"Montgomery County, Arkansas",8555,47103,50.5,126200,18.15,0.75,4.85,19.56
05099,"Nevada County, Arkansas",8292,43421,44.7,85100,27.83,33.74,1.47,33.32
05101,"Newton County, Arkansas",7243,50699,48.7,160500,11.35,0.14,1.82,25.23
05103,"Ouachita County, Arkansas",22606,47348,43.9,96000,19.07,41.03,2.67,26.24
05105,"Perry County, Arkansas",10055,53980,44.0,123400,15.34,2.33,3.3,24.18
05107,"Phillips County, Arkansas",16373,37458,39.7,74100,30.45,62.23,2.16,46.31
05109,"Pike County, Arkansas",10205,49248,43.3,99200,17.48,4.16,6.8,24.56
05111,"Poinsett County, Arkansas",22997,43440,39.9,93900,20.95,4.3,3.57,36.38
05113,"Polk County, Arkansas",19384,48449,44.4,120800,17.78,0.13,6.64,20.11
05115,"Pope County, Arkansas",63475,51678,36.7,152000,17.85,2.48,9.93,27.99
05117,"Prairie County, Arkansas",8217,47045,46.5,87200,9.98,10.54,2.08,22.69
05119,"Pulaski County, Arkansas",398322,58326,37.7,187600,16.56,37.35,6.36,41.85
05121,"Randolph County, Arkansas",18619,45993,39.1,110700,19.22,1.39,2.45,26.55
05123,"St. Francis County, Arkansas",23138,39822,38.8,82400,28.1,53.46,5.51,45.75
05125,"Saline County, Arkansas",123988,73236,40.3,194400,9.55,8.42,5.43,21.78
05127,"Scott County, Arkansas",9871,45340,42.8,97600,17.13,1.21,8.31,25.74
05129,"Searcy County, Arkansas",7880,42063,46.9,107100,26.57,0.42,3.03,26.7
05131,"Sebastian County, Arkansas",128184,54047,38.0,154900,16.5,5.98,15.12,39.9
05133,"Sevier County, Arkansas",15913,53567,34.9,99200,20.09,4.73,34.3,35.0
05135,"Sharp County, Arkansas",17422,43332,47.4,89900,15.92,1.0,2.56,19.77
05137,"Stone County, Arkansas",12393,37664,49.5,153700,21.19,0.14,2.01,27.69
05139,"Union County, Arkansas",38815,49745,41.3,110900,18.62,32.5,4.11,27.26
05141,"Van Buren County, Arkansas",15900,45768,49.7,117900,18.92,0.74,3.46,20.9
05143,"Washington County, Arkansas",247331,61985,32.3,235500,15.19,3.46,17.31,45.43
05145,"White County, Arkansas",77118,51144,38.3,150700,16.09,4.37,4.68,33.64
05147,"Woodruff County, Arkansas",6259,49608,45.2,96100,19.0,27.5,0.5,30.92
05149,"Yell County, Arkansas",20342,55879,40.0,128400,12.45,2.21,21.09,31.48
06001,"Alameda County, California",1663823,122488,38.4,999200,9.15,10.19,22.21,45.81
06003,"Alpine County, California",1515,101125,43.0,463900,13.73,0.0,14.06,17.24
06005,"Amador County, California",40577,74853,49.6,409600,7.84,1.74,15.13,20.99
06007,"Butte County, California",213605,66085,36.5,371600,18.21,1.81,17.96,41.88
06009,"Calaveras County, California",45674,77526,52.1,404200,13.08,0.99,13.57,17.93
06011,"Colusa County, California",21811,69619,36.0,360100,10.94,1.68,60.89,36.95
06013,"Contra Costa County, California",1162648,120020,40.1,787300,8.26,8.72,26.4,32.84
06015,"Del Norte County, California",27462,61149,40.0,282500,14.29,2.72,20.42,31.88
06017,"El Dorado County, California",191713,99246,46.2,597600,8.6,0.73,13.53,23.88
06019,"Fresno County, California",1008280,67756,32.8,338200,19.55,4.47,54.23,45.82
06021,"Glenn County, California",28657,64033,35.8,295400,15.25,0.36,43.33,39.38
06023,"Humboldt County, California",136132,57881,39.5,386000,19.82,1.37,12.58,43.18
06025,"Imperial County, California",179578,53847,32.6,256000,21.05,2.57,85.41,42.32
06027,"Inyo County, California",18829,63417,44.6,325900,11.93,0.96,23.9,34.03
06029,"Kern County, California",906883,63883,32.2,282800,19.29,5.17,55.32,40.37
06031,"Kings County, California",152515,68540,32.1,281400,16.21,6.46,56.14,45.12
06033,"Lake County, California",68024,56259,44.5,291300,16.59,2.26,23.04,30.46
06035,"Lassen County, California",31873,59515,37.2,233100,15.23,8.41,20.45,31.31
06037,"Los Angeles County, California",9936690,83411,37.4,732200,13.74,7.86,48.68,53.85
06039,"Madera County, California",157243,73543,34.4,340300,20.06,2.6,59.69,34.52
06041,"Marin County, California",260485,142019,47.4,1291800,6.96,2.39,16.56,35.93
06043,"Mariposa County, California",17130,60021,51.6,335900,15.99,0.82,12.98,26.23
06045,"Mendocino County, California",91145,61335,43.7,463700,16.16,0.72,26.79,39.1
06047,"Merced County, California",282290,64772,31.5,342300,18.52,2.95,61.9,46.65
06049,"Modoc County, California",8651,54962,47.5,184900,16.9,1.92,15.32,24.86
06051,"Mono County, California",13219,82038,40.5,496800,11.29,0.3,27.1,31.61
06053,"Monterey County, California",437609,91043,35.1,683700,12.32,2.23,59.86,47.81
06055,"Napa County, California",137384,105809,42.5,794500,7.89,1.83,35.07,34.83
06057,"Nevada County, California",102322,79395,50.2,559700,10.37,0.37,9.97,25.15
06059,"Orange County, California",3175227,109361,38.7,862900,9.68,1.69,33.93,43.45
06061,"Placer County, California",406608,109375,42.3,627100,6.81,1.62,14.87,26.18
06063,"Plumas County, California",19650,67885,52.3,310100,10.87,1.78,9.97,25.68
06065,"Riverside County, California",2429487,84505,36.3,462900,11.39,6.47,50.76,31.49
06067,"Sacramento County, California",1579211,84010,36.8,465900,13.1,9.62,23.96,41.71
06069,"San Benito County, California",64753,104451,35.7,703200,7.51,0.95,61.41,34.08
06071,"San Bernardino County, California",2180563,77423,33.9,438000,13.78,7.88,55.04,38.92
06073,"San Diego County, California",3289701,96974,36.7,725200,10.57,4.82,34.49,45.76
06075,"San Francisco County, California",851036,136689,39.3,1348700,10.48,5.18,15.45,61.45
06077,"San Joaquin County, California",779445,82837,34.8,462000,12.88,7.03,42.52,40.03
06079,"San Luis Obispo County, California",281712,90158,40.0,726700,12.58,1.24,23.41,37.99
06081,"San Mateo County, California",754250,149907,40.3,1441300,6.43,2.29,23.92,40.46
06083,"Santa Barbara County, California",445213,92332,34.3,714800,13.53,1.89,46.62,47.2
06085,"Santa Clara County, California",1916831,153792,37.7,1316800,6.88,2.39,24.85,44.41
06087,"Santa Cruz County, California",268571,104409,39.2,951300,11.38,1.06,34.23,40.04
06089,"Shasta County, California",181852,68347,41.7,327500,13.28,0.97,10.99,34.95
06091,"Sierra County, California",2916,61108,54.9,289400,12.58,0.24,11.39,17.18
06093,"Siskiyou County, California",44049,53898,47.2,260200,16.68,1.61,13.52,32.1
06095,"Solano County, California",450995,97037,38.8,549100,9.0,13.24,27.98,36.97
06097,"Sonoma County, California",488436,99266,42.7,748500,8.91,1.55,27.97,38.35
06099,"Stanislaus County, California",552063,74872,34.5,393300,13.73,2.85,48.62,39.48
06101,"Sutter County, California",99101,72654,36.0,375400,13.32,1.96,32.28,40.44
06103,"Tehama County, California",65484,59029,40.3,290400,16.18,0.96,26.85,32.91
06105,"Trinity County, California",15889,47317,53.2,326200,22.0,1.37,7.54,29.18
06107,"Tulare County, California",473446,64474,31.5,280900,18.47,1.63,66.1,41.65
06109,"Tuolumne County, California",54993,70432,48.7,377700,11.37,1.54,12.87,25.58
06111,"Ventura County, California",842009,102141,39.0,719100,8.95,1.79,43.59,35.94
06113,"Yolo County, California",217141,85097,32.0,555200,17.42,2.75,32.23,47.82
06115,"Yuba County, California",81705,66693,33.5,350600,15.41,3.56,29.81,38.59
08001,"Adams County, Colorado",520149,86297,34.4,425000,9.62,3.5,41.36,31.67
08003,"Alamosa County, Colorado",16460,52271,32.2,198500,15.53,1.12,47.98,42.79
08005,"Arapahoe County, Colorado",654453,92292,37.1,480500,7.98,10.97,20.19,35.07
08007,"Archuleta County, Colorado",13509,66813,50.8,432400,8.15,0.35,18.49,24.21
08009,"Baca County, Colorado",3496,42115,42.0,119700,23.03,0.31,12.07,26.29
08011,"Bent County, Colorado",5561,45776,40.7,110700,27.07,4.84,32.76,38.38
08013,"Boulder County, Colorado",328658,99770,37.0,671100,11.28,0.85,13.89,37.73
08014,"Broomfield County, Colorado",73946,117541,38.6,581600,5.01,1.33,13.18,36.06
08015,"Chaffee County, Colorado",19564,65703,47.8,514900,11.78,1.06,10.06,30.41
08017,"Cheyenne County, Colorado",1726,65577,43.2,166300,10.87,0.93,11.94,21.08
08019,"Clear Creek County, Colorado",9403,87169,49.5,506900,6.62,2.34,7.89,19.98
08021,"Conejos County, Colorado",7553,44093,39.1,154500,15.68,0.15,51.24,21.02
08023,"Costilla County, Colorado",3534,34578,52.8,145200,22.53,1.08,59.88,23.73
08025,"Crowley County, Colorado",5782,40685,41.3,92700,24.19,4.13,32.81,28.82
08027,"Custer County, Colorado",4885,66250,58.1,327100,7.71,1.43,6.41,13.02
08029,"Delta County, Colorado",31173,56349,47.8,291400,15.03,0.61,15.52,23.93
08031,"Denver County, Colorado",710800,85853,34.9,540400,11.7,8.86,29.2,50.62
08033,"Dolores County, Colorado",2329,64708,59.2,208000,16.7,0.0,13.7,13.92
08035,"Douglas County, Colorado",360206,139010,39.3,635100,3.01,1.46,9.48,22.01
08037,"Eagle County, Colorado",55650,98887,38.3,728400,8.05,0.98,29.44,31.42
08039,"Elbert County, Colorado",26457,124360,45.6,623300,4.26,0.29,8.23,6.65
08041,"El Paso County, Colorado",730323,82748,34.7,390500,9.21,6.0,18.21,33.75
08043,"Fremont County, Colorado",49107,56165,44.9,264300,15.0,3.89,13.66,24.61
08045,"Garfield County, Colorado",61683,82772,37.2,449300,8.09,0.74,29.54,30.09
08047,"Gilpin County, Colorado",5856,95902,47.4,465300,9.31,0.15,9.58,21.38
08049,"Grand County, Colorado",15724,79367,44.6,461200,8.58,0.81,9.81,27.3
08051,"Gunnison County, Colorado",17018,76538,36.4,530300,10.81,1.07,9.96,36.87
08053,"Hinsdale County, Colorado",911,58712,56.9,369200,7.35,0.99,2.41,22.18
08055,"Huerfano County, Colorado",6896,49631,55.4,231200,20.6,0.04,33.09,22.45
08057,"Jackson County, Colorado",1440,38686,51.5,227300,20.85,0.62,11.46,23.1
08059,"Jefferson County, Colorado",580519,103167,40.2,556800,6.67,1.14,15.76,29.42
08061,"Kiowa County, Colorado",1347,45250,43.3,127400,15.95,0.59,6.09,26.13
08063,"Kit Carson County, Colorado",7039,58992,39.2,182700,9.38,0.03,18.94,32.73
08065,"Lake County, Colorado",7403,78942,36.8,331000,7.26,0.12,30.65,22.59
08067,"La Plata County, Colorado",55983,81936,41.8,497800,11.42,0.23,13.03,29.33
08069,"Larimer County, Colorado",359363,87199,36.3,488300,11.45,0.96,12.22,35.47
08071,"Las Animas County, Colorado",14422,48965,46.8,190900,19.05,1.12,40.82,29.3
08073,"Lincoln County, Colorado",5583,59167,40.4,238000,11.59,6.56,14.81,28.82
08075,"Logan County, Colorado",21302,54864,38.9,203100,11.69,1.12,16.83,28.45
08077,"Mesa County, Colorado",156131,68077,40.6,312600,11.46,0.71,15.14,28.18
08079,"Mineral County, Colorado",794,58929,54.7,379000,11.21,0.0,2.64,26.32
08081,"Moffat County, Colorado",13232,63983,37.1,247500,14.84,0.37,16.54,33.16
08083,"Montezuma County, Colorado",26070,61377,43.7,282500,12.55,1.28,12.98,26.46
08085,"Montrose County, Colorado",42823,62817,45.9,314100,11.58,0.4,20.85,23.95
08087,"Morgan County, Colorado",29045,70471,36.9,277400,12.83,3.2,36.85,35.41
08089,"Otero County, Colorado",18580,47500,40.5,132600,23.99,1.27,42.88,30.45
08091,"Ouray County, Colorado",4936,78750,56.8,596400,4.85,2.13,4.17,23.45
08093,"Park County, Colorado",17597,85019,51.3,458600,6.8,0.52,6.67,10.73
08095,"Phillips County, Colorado",4493,58474,40.6,258200,13.88,0.0,28.22,25.06
08097,"Pitkin County, Colorado",17325,96123,46.7,912300,6.66,0.43,10.76,34.9
08099,"Prowers County, Colorado",11968,49422,37.8,120200,17.58,1.33,39.48,29.0
08101,"Pueblo County, Colorado",168135,59436,39.8,238400,16.63,2.01,43.63,33.13
08103,"Rio Blanco County, Colorado",6511,69882,39.2,231800,12.94,0.29,11.07,21.37
08105,"Rio Grande County, Colorado",11442,57591,41.3,202300,10.26,0.42,44.45,27.51
08107,"Routt County, Colorado",24944,95144,41.9,691800,7.98,0.19,7.24,23.5
08109,"Saguache County, Colorado",6454,51946,49.9,166500,17.49,1.27,35.51,27.22
08111,"San Juan County, Colorado",690,67344,49.3,344600,19.13,0.0,18.26,45.1
08113,"San Miguel County, Colorado",8082,72829,41.9,561400,8.48,0.54,11.38,38.94
08115,"Sedgwick County, Colorado",2391,45855,44.5,136000,16.07,0.5,19.45,31.65
08117,"Summit County, Colorado",30955,100611,39.0,760000,7.39,0.3,14.75,30.21
08119,"Teller County, Colorado",24758,69655,51.1,405500,7.01,0.86,7.94,19.97
08121,"Washington County, Colorado",4817,59087,40.2,208300,9.7,1.54,10.86,29.75
08123,"Weld County, Colorado",331466,89182,35.0,412200,9.68,1.41,30.35,24.84
08125,"Yuma County, Colorado",9938,60118,39.6,201500,14.04,0.17,25.68,29.19
09110,"Capitol Planning Region, Connecticut",977165,88190,39.8,283800,10.76,12.65,17.86,34.77
09120,"Greater Bridgeport Planning Region, Connecticut",326381,83147,40.5,372000,13.31,11.96,20.37,33.65
09130,"Lower Connecticut River Valley Planning Region, Connecticut",175244,99742,45.6,341300,6.49,4.96,7.02,24.85
09140,"Naugatuck Valley Planning Region, Connecticut",451887,82939,41.1,273500,10.23,11.55,19.07,33.01
09150,"Northeastern Connecticut Planning Region, Connecticut",95687,83119,41.7,268500,8.85,1.68,11.83,25.61
09160,"Northwest Hills Planning Region, Connecticut",112696,87971,45.1,296800,9.44,4.75,10.85,25.54
09170,"South Central Connecticut Planning Region, Connecticut",571298,83617,39.9,309600,11.77,13.37,18.84,38.99
09180,"Southeastern Connecticut Planning Region, Connecticut",280293,80330,41.6,275900,9.95,5.78,11.37,33.87
09190,"Western Connecticut Planning Region, Connecticut",620666,118930,41.1,595600,7.45,10.04,20.12,33.88
10001,"Kent County, Delaware",182400,69278,38.5,272300,12.33,26.04,7.76,29.62
10003,"New Castle County, Delaware",570567,85309,39.0,312000,10.52,25.31,10.81,31.84
10005,"Sussex County, Delaware",240668,75406,51.3,324400,11.62,10.96,9.49,18.56
11001,"District of Columbia, District of Columbia",670587,101722,34.8,705000,15.1,44.3,11.51,58.56
12001,"Alachua County, Florida",279729,57566,31.7,245600,20.18,19.44,10.86,45.46
12003,"Baker County, Florida",27969,67872,37.7,198900,13.68,11.87,3.16,20.19
12005,"Bay County, Florida",181055,65999,41.2,246800,12.2,10.3,7.17,31.43
12007,"Bradford County, Florida",27816,54759,39.9,153900,18.18,18.04,4.73,31.97
12009,"Brevard County, Florida",610723,71308,47.0,278000,10.1,9.84,11.36,23.33
12011,"Broward County, Florida",1940907,70331,41.0,348600,12.42,28.37,31.45,37.18
12013,"Calhoun County, Florida",13753,41526,41.9,118100,19.9,12.45,6.35,23.43
12015,"Charlotte County, Florida",189900,62164,59.9,265800,10.49,5.16,8.04,17.58
12017,"Citrus County, Florida",155173,52569,56.9,190800,15.0,2.31,6.43,14.64
12019,"Clay County, Florida",219650,82242,39.9,254500,9.37,11.48,10.79,23.42
12021,"Collier County, Florida",380221,82011,52.2,443700,10.39,6.46,28.62,25.14
12023,"Columbia County, Florida",69832,53501,40.7,165300,15.69,16.84,6.77,28.57
12027,"DeSoto County, Florida",34258,45000,41.7,139500,26.39,12.4,32.05,28.82
12029,"Dixie County, Florida",16737,45057,45.8,93200,16.15,8.16,4.49,16.99
12031,"Duval County, Florida",995708,65579,36.6,251300,14.34,29.18,11.03,42.42
12033,"Escambia County, Florida",321296,61642,38.1,206400,14.85,21.66,6.11,36.86
12035,"Flagler County, Florida",117515,69251,52.4,293700,9.77,9.18,11.24,20.76
12037,"Franklin County, Florida",12276,58107,48.7,236100,21.67,10.93,5.49,19.34
12039,"Gadsden County, Florida",43746,45721,41.9,137300,25.55,54.96,11.14,26.17
12041,"Gilchrist County, Florida",18070,56823,42.7,165500,12.43,3.24,6.23,17.29
12043,"Glades County, Florida",12179,37221,47.4,91300,21.87,15.53,22.17,21.57
12045,"Gulf County, Florida",15002,56250,46.5,197700,12.32,15.1,3.93,21.42
12047,"Hamilton County, Florida",13492,47668,41.8,100800,26.42,32.63,10.71,24.81
12049,"Hardee County, Florida",25528,44665,35.2,118700,28.47,6.53,44.3,33.39
12051,"Hendry County, Florida",39902,49259,35.1,153200,22.29,10.67,57.11,30.25
12053,"Hernando County, Florida",196621,59202,48.5,214700,12.47,5.19,15.61,19.85
12055,"Highlands County, Florida",102339,53679,54.1,155900,15.63,9.17,21.55,21.62
12057,"Hillsborough County, Florida",1468560,70612,37.6,294900,13.68,16.43,29.92,39.54
12059,"Holmes County, Florida",19529,46063,41.0,94900,16.61,6.57,3.23,23.48
12061,"Indian River County, Florida",160986,67543,54.8,284400,11.43,8.17,13.19,19.82
12063,"Jackson County, Florida",47704,46144,42.9,113300,19.23,25.78,5.15,25.96
12065,"Jefferson County, Florida",14458,51573,47.8,167600,18.33,32.14,4.47,25.06
12067,"Lafayette County, Florida",8107,57852,40.6,118600,19.34,15.63,13.35,19.49
12069,"Lake County, Florida",386829,66239,46.9,262500,9.68,10.15,17.4,23.6
12071,"Lee County, Florida",772902,69368,49.1,290900,11.7,8.04,23.13,26.72
12073,"Leon County, Florida",294128,61317,31.4,256900,19.44,30.95,6.93,47.88
12075,"Levy County, Florida",43268,49933,47.3,151800,15.66,8.54,9.23,20.38
12077,"Liberty County, Florida",7704,51723,39.6,113300,21.78,15.03,7.83,19.37
12079,"Madison County, Florida",17986,43386,44.5,92400,22.45,36.37,6.33,29.06
12081,"Manatee County, Florida",405069,71385,49.4,323900,10.17,8.11,16.87,25.14
12083,"Marion County, Florida",378225,55265,48.5,194900,14.36,12.35,15.02,23.53
12085,"Martin County, Florida",159399,77894,53.2,359200,10.52,5.42,14.29,19.59
12086,"Miami-Dade County, Florida",2688237,64215,40.6,387000,15.26,15.86,68.77,48.13
12087,"Monroe County, Florida",82044,80111,48.3,696900,11.71,6.97,25.68,37.8
12089,"Nassau County, Florida",91538,84085,46.3,306800,9.21,5.48,5.0,17.35
12091,"Okaloosa County, Florida",212021,73988,37.1,295400,10.18,9.43,10.05,32.76
12093,"Okeechobee County, Florida",39870,50476,40.8,158500,19.21,8.13,26.74,25.59
12095,"Orange County, Florida",1427403,72629,35.9,329000,13.51,20.42,32.92,43.03
12097,"Osceola County, Florida",393745,64312,36.6,285200,13.43,10.9,56.07,34.28
12099,"Palm Beach County, Florida",1494805,76066,45.2,368300,11.36,18.51,23.46,30.46
12101,"Pasco County, Florida",569211,63187,43.9,233600,11.82,5.98,17.43,25.44
12103,"Pinellas County, Florida",959918,66406,48.8,284300,11.47,10.04,10.41,30.96
12105,"Polk County, Florida",736229,60901,39.8,215700,14.82,14.86,26.19,30.21
12107,"Putnam County, Florida",73604,44852,45.1,125700,22.85,15.79,10.5,27.01
12109,"St. Johns County, Florida",278722,100020,44.0,416100,6.8,5.51,7.98,17.63
12111,"St. Lucie County, Florida",334682,66154,45.3,275900,12.48,20.43,20.64,22.91
12113,"Santa Rosa County, Florida",188994,84715,40.0,272500,8.95,5.85,6.17,21.64
12115,"Sarasota County, Florida",439392,77213,57.1,338500,8.14,4.26,9.87,23.98
12117,"Seminole County, Florida",471321,79490,39.6,329300,9.6,11.77,22.95,34.32
12119,"Sumter County, Florida",131832,70105,68.3,324400,9.26,7.08,6.12,12.84
12121,"Suwannee County, Florida",43881,49729,42.8,136500,14.41,11.32,10.36,24.77
12123,"Taylor County, Florida",21421,46239,44.3,89300,15.12,20.41,4.15,22.59
12125,"Union County, Florida",15524,64043,39.7,146200,15.9,16.72,5.73,30.26
12127,"Volusia County, Florida",558520,63075,46.5,251400,12.19,10.73,15.64,27.89
12129,"Wakulla County, Florida",33732,72035,42.3,198600,6.15,14.55,4.26,18.81
12131,"Walton County, Florida",76618,74832,44.4,327000,10.55,3.68,6.61,22.26
12133,"Washington County, Florida",25014,47536,41.6,137600,22.73,14.2,4.36,21.65
13001,"Appling County, Georgia",18441,43268,39.6,88500,25.31,18.16,10.29,27.58
13003,"Atkinson County, Georgia",8265,38007,35.5,77100,27.51,15.23,27.32,33.1
13005,"Bacon County, Georgia",11138,43938,38.1,95600,21.64,15.07,8.69,28.01
13007,"Baker County, Georgia",2878,45417,47.0,121600,23.14,34.09,0.83,25.16
13009,"Baldwin County, Georgia",43778,54699,36.1,154400,22.66,41.77,2.65,37.08
13011,"Banks County, Georgia",18381,69096,42.3,229900,13.18,2.94,7.67,25.24
13013,"Barrow County, Georgia",84399,75053,36.2,228400,9.55,12.62,13.19,21.24
13015,"Bartow County, Georgia",109410,74812,38.2,237000,10.82,10.86,9.59,27.21
13017,"Ben Hill County, Georgia",17169,38255,38.7,100000,26.49,37.34,6.53,42.14
13019,"Berrien County, Georgia",18187,48670,39.8,108300,23.21,10.28,5.66,30.95
13021,"Bibb County, Georgia",156554,48897,36.5,155200,25.06,54.31,3.74,47.35
13023,"Bleckley County, Georgia",12413,56021,37.7,121600,17.06,26.25,3.42,25.1
13025,"Brantley County, Georgia",18105,40166,40.2,91900,16.31,3.68,2.62,24.36
13027,"Brooks County, Georgia",16275,42263,42.6,128400,26.53,35.57,7.61,31.71
13029,"Bryan County, Georgia",44995,90627,34.4,276100,7.16,13.46,8.15,23.97
13031,"Bulloch County, Georgia",79829,53675,29.7,172500,22.78,27.69,4.45,48.25
