pwsid,violation_id,facility_id,population_served_count,npm_candidate,pws_activity_code,pws_deactivation_date,primary_source_code,pop_cat_5_code,primacy_agency_code,epa_region,pws_type_code,violation_code,violation_category_code,is_health_based_ind,contaminant_code,compliance_status_code,viol_measure,unit_of_measure,state_mcl,is_major_viol_ind,severity_ind_cnt,compl_per_begin_date,compl_per_end_date,latest_enforcement_id,rtc_enforcement_id,rtc_date,public_notification_tier,originator_code,sample_result_id,corrective_action_id,rule_code,rule_group_code,rule_family_code
MI2033814,1711945,23546.0,80,Y,A,,GW,1,MI,5,NTNCWS,2,MCL,Y,1030,K,0.026,MG/L,,,,2023-04-01 00:00:00,2023-05-31 00:00:00,234000715.0,,,2,S,,,500,500,500
MI2033814,1711945,23546.0,80,Y,A,,GW,1,MI,5,NTNCWS,2,MCL,Y,1030,K,0.026,MG/L,,,,2023-04-01 00:00:00,2023-05-31 00:00:00,,,,2,S,,,500,500,500
MI2045225,9410501,,326,N,A,,GW,1,MI,5,NTNCWS,2,MCL,Y,1030,R,0.019,MG/L,,,,2023-04-01 00:00:00,2023-06-30 00:00:00,974001051.0,974001051.0,2024-05-13 00:00:00,2,S,,,500,500,500
MI2045225,9410501,,326,Y,A,,GW,1,MI,5,NTNCWS,2,MCL,Y,1030,K,0.019,MG/L,,,,2023-04-01 00:00:00,2023-06-30 00:00:00,234000054.0,,,2,S,,,500,500,500
MI2045225,9410501,,326,Y,A,,GW,1,MI,5,NTNCWS,2,MCL,Y,1030,K,0.019,MG/L,,,,2023-04-01 00:00:00,2023-06-30 00:00:00,,,,2,S,,,500,500,500
MI2054039,2320236,37920.0,27,N,I,2023-11-14 00:00:00,,1,MI,5,NTNCWS,2,MCL,Y,1030,I,0.031,MG/L,,,,2023-04-01 00:00:00,2023-06-30 00:00:00,234000564.0,,2023-11-14 00:00:00,2,S,,,500,500,500
MI2054039,2320236,37920.0,27,Y,I,2023-11-14 00:00:00,,1,MI,5,NTNCWS,2,MCL,Y,1030,I,0.031,MG/L,,,,2023-04-01 00:00:00,2023-06-30 00:00:00,234000564.0,,2023-11-14 00:00:00,2,S,,,500,500,500
MO4010971,6V85,,200,N,I,2024-01-30 00:00:00,GW,1,MO,7,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-07-01 00:00:00,1985-09-30 00:00:00,1e+88,,2024-01-30 00:00:00,3,S,,,500,500,500
MO4010971,9V88,,200,N,I,2024-01-30 00:00:00,GW,1,MO,7,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-07-01 00:00:00,1988-06-30 00:00:00,1e+88,,2024-01-30 00:00:00,3,S,,,500,500,500
MO4048095,9V88,,244,N,I,2018-11-26 00:00:00,GW,1,MO,7,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-07-01 00:00:00,1988-06-30 00:00:00,1e+88,,2018-11-26 00:00:00,3,S,,,500,500,500
MT0000870,5281,,52,N,N,2025-04-04 00:00:00,GW,1,MT,8,CWS,3,MR,N,1030,I,,,,Y,,1981-06-24 00:00:00,1981-07-23 00:00:00,,,2025-04-04 00:00:00,3,S,,,500,500,500
MT0002531,1681,,40,N,N,2022-11-17 00:00:00,GW,1,MT,8,CWS,3,MR,N,1030,I,,,,Y,,1981-06-24 00:00:00,1981-07-23 00:00:00,,,2022-11-17 00:00:00,3,S,,,500,500,500
MT0002531,982,,40,N,N,2022-11-17 00:00:00,GW,1,MT,8,CWS,3,MR,N,1030,I,,,,Y,,1981-10-01 00:00:00,1982-09-30 00:00:00,,,2022-11-17 00:00:00,3,S,,,500,500,500
NC0106103,1089,,680,N,I,2017-01-31 00:00:00,GWP,2,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2017-01-31 00:00:00,3,S,,,500,500,500
NC0106103,257592,,680,N,I,2017-01-31 00:00:00,GWP,2,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,23892.0,,2017-01-31 00:00:00,3,S,,,500,500,500
NC0106103,2720389,,680,N,I,2017-01-31 00:00:00,GWP,2,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2017-01-31 00:00:00,3,S,,,500,500,500
NC0106103,2892,,680,N,I,2017-01-31 00:00:00,GWP,2,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,2192.0,,2017-01-31 00:00:00,3,S,,,500,500,500
NC0111107,1892,,249,N,I,2016-06-28 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,992.0,,2016-06-28 00:00:00,3,S,,,500,500,500
NC0111107,310892,,249,N,I,2016-06-28 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,34192.0,,2016-06-28 00:00:00,3,S,,,500,500,500
NC0111117,1754480,,0,N,N,2018-05-16 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-05-16 00:00:00,3,S,,,500,500,500
NC0111117,980,,0,N,N,2018-05-16 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2018-05-16 00:00:00,3,S,,,500,500,500
NC0111135,4370391,,0,N,N,2020-04-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2020-04-17 00:00:00,3,S,,,500,500,500
NC0111135,791,,0,N,N,2020-04-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2020-04-17 00:00:00,3,S,,,500,500,500
NC0112132,4385391,,0,N,N,2022-01-18 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2022-01-18 00:00:00,3,S,,,500,500,500
NC0112132,691,,0,N,N,2022-01-18 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2022-01-18 00:00:00,3,S,,,500,500,500
NC0113219,1292,,0,N,N,2023-09-19 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,792.0,,2023-09-19 00:00:00,3,S,,,500,500,500
NC0113219,451292,,0,N,N,2023-09-19 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,71092.0,,2023-09-19 00:00:00,3,S,,,500,500,500
NC0114114,2091,,0,N,N,2022-12-02 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2022-12-02 00:00:00,3,S,,,500,500,500
NC0114114,285,,0,N,N,2022-12-02 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,385.0,,2022-12-02 00:00:00,3,S,,,500,500,500
NC0114114,4412391,,0,N,N,2022-12-02 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2022-12-02 00:00:00,3,S,,,500,500,500
NC0118129,1767380,,69,N,I,2016-12-14 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-12-14 00:00:00,3,S,,,500,500,500
NC0118129,1887,,69,N,I,2016-12-14 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2016-12-14 00:00:00,3,S,,,500,500,500
NC0118129,2182987,,69,N,I,2016-12-14 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,,,2016-12-14 00:00:00,3,S,,,500,500,500
NC0118129,3191,,69,N,I,2016-12-14 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2016-12-14 00:00:00,3,S,,,500,500,500
NC0118129,4440391,,69,N,I,2016-12-14 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2016-12-14 00:00:00,3,S,,,500,500,500
NC0118129,880,,69,N,I,2016-12-14 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-12-14 00:00:00,3,S,,,500,500,500
NC0136149,1280,,46,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136149,1778180,,46,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136149,2776389,,46,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136149,3289,,46,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136149,4692,,46,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,792.0,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136149,920592,,46,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,155592.0,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136155,1587,,0,N,N,2024-06-25 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,1287.0,,2024-06-25 00:00:00,3,S,,,500,500,500
NC0136155,2091,,0,N,N,2024-06-25 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-06-25 00:00:00,3,S,,,500,500,500
NC0136155,2218987,,0,N,N,2024-06-25 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2024-06-25 00:00:00,3,S,,,500,500,500
NC0136155,4476391,,0,N,N,2024-06-25 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-06-25 00:00:00,3,S,,,500,500,500
NC0136184,1080,,0,N,N,2023-03-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2023-03-17 00:00:00,3,S,,,500,500,500
NC0136184,1779380,,0,N,N,2023-03-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2023-03-17 00:00:00,3,S,,,500,500,500
NC0136184,2785,,0,N,N,2023-03-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,885.0,,2023-03-17 00:00:00,3,S,,,500,500,500
NC0136184,685,,0,N,N,2023-03-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,485.0,,2023-03-17 00:00:00,3,S,,,500,500,500
NC0136195,1387,,163,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,587.0,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136195,1779980,,163,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136195,2224987,,163,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,287.0,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136195,2991,,163,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136195,4479391,,163,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136195,680,,163,N,I,2016-03-24 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-03-24 00:00:00,3,S,,,500,500,500
NC0136206,2226987,,135,N,I,2016-12-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2016-12-21 00:00:00,3,S,,,500,500,500
NC0136206,2485,,135,N,I,2016-12-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,885.0,,2016-12-21 00:00:00,3,S,,,500,500,500
NC0136206,3187,,135,N,I,2016-12-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,987.0,,2016-12-21 00:00:00,3,S,,,500,500,500
NC0136206,685,,135,N,I,2016-12-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,385.0,,2016-12-21 00:00:00,3,S,,,500,500,500
NC0136283,1280,,0,N,N,2022-05-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2022-05-20 00:00:00,3,S,,,500,500,500
NC0136283,1782680,,0,N,N,2022-05-20 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2022-05-20 00:00:00,3,S,,,500,500,500
NC0136332,1053092,,25,N,I,2016-10-05 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,183192.0,,2016-10-05 00:00:00,3,S,,,500,500,500
NC0136332,1289,,25,N,I,2016-10-05 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2016-10-05 00:00:00,3,S,,,500,500,500
NC0136332,2592,,25,N,I,2016-10-05 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,1492.0,,2016-10-05 00:00:00,3,S,,,500,500,500
NC0136332,2817789,,25,N,I,2016-10-05 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2016-10-05 00:00:00,3,S,,,500,500,500
NC0150105,1080,,0,N,N,2021-12-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2021-12-03 00:00:00,3,S,,,500,500,500
NC0150105,1792480,,0,N,N,2021-12-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2021-12-03 00:00:00,3,S,,,500,500,500
NC0150123,1180,,0,N,N,2017-10-18 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2017-10-18 00:00:00,3,S,,,500,500,500
NC0150123,1793180,,0,N,N,2017-10-18 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2017-10-18 00:00:00,3,S,,,500,500,500
NC0150129,2591,,66,N,I,2016-09-27 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2016-09-27 00:00:00,3,S,,,500,500,500
NC0150129,4519391,,66,N,I,2016-09-27 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2016-09-27 00:00:00,3,S,,,500,500,500
NC0150159,2259987,,0,N,N,2023-11-07 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2023-11-07 00:00:00,3,S,,,500,500,500
NC0150159,2385,,0,N,N,2023-11-07 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,885.0,,2023-11-07 00:00:00,3,S,,,500,500,500
NC0150159,3787,,0,N,N,2023-11-07 00:00:00,SWP,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,2487.0,,2023-11-07 00:00:00,3,S,,,500,500,500
NC0155115,1191,,0,N,N,2023-08-16 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2023-08-16 00:00:00,3,S,,,500,500,500
NC0155115,4523391,,0,N,N,2023-08-16 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2023-08-16 00:00:00,3,S,,,500,500,500
NC0180154,2287987,,0,N,N,2018-09-28 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2018-09-28 00:00:00,3,S,,,500,500,500
NC0180154,3087,,0,N,N,2018-09-28 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,1687.0,,2018-09-28 00:00:00,3,S,,,500,500,500
NC0180154,5791297,,0,N,N,2018-09-28 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1993-01-01 00:00:00,1995-12-31 00:00:00,,,2018-09-28 00:00:00,3,S,,,500,500,500
NC0187123,1189,,0,N,N,2024-11-27 00:00:00,GW,1,NC,4,TNCWS,3,MR,N,1030,I,,,,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2024-11-27 00:00:00,3,S,,,500,500,500
NC0187123,2791,,0,N,N,2024-11-27 00:00:00,GW,1,NC,4,TNCWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-11-27 00:00:00,3,S,,,500,500,500
NC0187123,2877789,,0,N,N,2024-11-27 00:00:00,GW,1,NC,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1985-01-01 00:00:00,1987-12-31 00:00:00,,,2024-11-27 00:00:00,3,S,,,500,500,500
NC0187123,4567391,,0,N,N,2024-11-27 00:00:00,GW,1,NC,4,TNCWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2024-11-27 00:00:00,3,S,,,500,500,500
NC0195440,1287,,0,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,987.0,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0195440,1287,,2,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,987.0,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0195440,1491,,0,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0195440,1491,,2,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0195440,2306987,,0,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0195440,2306987,,2,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0195440,4577391,,0,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0195440,4577391,,2,N,N,2023-08-02 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2023-08-02 00:00:00,3,S,,,500,500,500
NC0201131,1814680,,30,N,I,2016-03-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-03-21 00:00:00,3,S,,,500,500,500
NC0201131,380,,30,N,I,2016-03-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2016-03-21 00:00:00,3,S,,,500,500,500
NC0201141,1192,,198,N,I,2025-05-01 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,692.0,,2025-05-01 00:00:00,3,S,,,500,500,500
NC0201141,1192,,198,N,N,2025-07-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,692.0,,2025-07-21 00:00:00,3,S,,,500,500,500
NC0201141,2379892,,198,N,I,2025-05-01 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,500192.0,,2025-05-01 00:00:00,3,S,,,500,500,500
NC0201141,2379892,,198,N,N,2025-07-21 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,500192.0,,2025-07-21 00:00:00,3,S,,,500,500,500
NC0217101,2091,,0,N,N,2022-03-30 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2022-03-30 00:00:00,3,S,,,500,500,500
NC0217101,4581391,,0,N,N,2022-03-30 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2022-03-30 00:00:00,3,S,,,500,500,500
NC0229025,691,,152959,N,A,,SW,5,NC,4,CWS,3,MR,N,1030,R,,,,Y,,1990-01-01 00:00:00,1990-12-31 00:00:00,861996.0,861996.0,2019-06-07 00:00:00,3,S,,,500,500,500
NC0229025,691,,153632,N,A,,SW,5,NC,4,CWS,3,MR,N,1030,R,,,,Y,,1990-01-01 00:00:00,1990-12-31 00:00:00,861996.0,861996.0,2019-06-07 00:00:00,3,S,,,500,500,500
NC0229025,691,,163586,N,A,,SW,5,NC,4,CWS,3,MR,N,1030,R,,,,Y,,1990-01-01 00:00:00,1990-12-31 00:00:00,861996.0,861996.0,2019-06-07 00:00:00,3,S,,,500,500,500
NC0235102,1480,,0,N,N,2023-11-13 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2023-11-13 00:00:00,3,S,,,500,500,500
NC0235102,1818380,,0,N,N,2023-11-13 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2023-11-13 00:00:00,3,S,,,500,500,500
NC0239118,1692,,0,N,N,2020-02-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,1092.0,,2020-02-17 00:00:00,3,S,,,500,500,500
NC0239118,2564492,,0,N,N,2020-02-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1989-01-01 00:00:00,1991-12-31 00:00:00,554992.0,,2020-02-17 00:00:00,3,S,,,500,500,500
NC0239118,985,,0,N,N,2020-02-17 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1985-07-01 00:00:00,1986-01-31 00:00:00,785.0,,2020-02-17 00:00:00,3,S,,,500,500,500
NC0273104,2991,,0,N,N,2020-12-10 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2020-12-10 00:00:00,3,S,,,500,500,500
NC0273104,4599391,,0,N,N,2020-12-10 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1988-01-01 00:00:00,1990-12-31 00:00:00,,,2020-12-10 00:00:00,3,S,,,500,500,500
NC0273104,5887297,,0,N,N,2020-12-10 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1993-01-01 00:00:00,1995-12-31 00:00:00,,,2020-12-10 00:00:00,3,S,,,500,500,500
NC0276146,1822080,,0,N,N,2020-01-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2020-01-03 00:00:00,3,S,,,500,500,500
NC0276146,2325987,,0,N,N,2020-01-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,0.0,,0.0,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,387.0,,2020-01-03 00:00:00,3,S,,,500,500,500
NC0276146,2387,,0,N,N,2020-01-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1987-06-18 00:00:00,1990-06-17 00:00:00,987.0,,2020-01-03 00:00:00,3,S,,,500,500,500
NC0276146,880,,0,N,N,2020-01-03 00:00:00,GW,1,NC,4,CWS,3,MR,N,1030,I,,,,Y,,1980-06-24 00:00:00,1981-09-23 00:00:00,,,2020-01-03 00:00:00,3,S,,,500,500,500
